,13-14,,,EEA(2) - ED314[2],,EEA(2) - ED314[1],,PSI(2) - AN210[1],,,,
,14-15,"PROGRAMARE ORIENTATA PE OBIECTE (c), S.l. Carmen ODUBASTEANU (EC101)"
,15-16,"PROGRAMARE ORIENTATA PE OBIECTE (c), S.l. Carmen ODUBASTEANU (EC101)"
,16-17,"PROGRAMARE ORIENTATA PE OBIECTE (c), S.l. Carmen ODUBASTEANU (EC101)"
,17-18,"ELEMENTE DE ELECTRONICA ANALOGICA (c), S.L. A. SURPATEANU (EC105)"
,18-19,"ELEMENTE DE ELECTRONICA ANALOGICA (c), S.L. A. SURPATEANU (EC105)"
,19-20,"ELEMENTE DE ELECTRONICA ANALOGICA (c), S.L. A. SURPATEANU (EC105)"
,20-21,
,21-22,
MIERCURI,08-09,POO(1) - EG105,,AA(1) - EG209,,,,TS(2) - ED112,,EEA(1) - ED313[1]{1},,
,09-10,POO(1) - EG105,,AA(1) - EG209,,,,TS(2) - ED112,,EEA(1) - ED313[1]{1},,
,10-11,TS(2) - ED112[2],,POO(1) - EG105,,,,AA(1) - EG209,,,EEA(1) - ED313[2]{2},
,11-12,TS(2) - ED112[2],,POO(1) - EG105,,,,AA(1) - EG209,,,EEA(1) - ED313[2]{2},
,12-13,,,IOCLA(1) - EG305{1},IOCLA(1) - EG410{2},,,POO(1) - EG105,,TS(1) - ED112[1]#TS(2) - ED112[2],,
,13-14,,,IOCLA(1) - EG305{1},IOCLA(1) - EG410{2},,,POO(1) - EG105,,TS(1) - ED112[1]#TS(2) - ED112[2],,
,14-15,,,TS(1) - ED112[1]#TS(2) - ED112[2],,POO(1) - EG105,,,,,,
,15-16,,,TS(1) - ED112[1]#TS(2) - ED112[2],,POO(1) - EG105,,,,,,
,16-17,,,,,TS(1) - ED112[1]#TS(2) - ED112[2],,,,,,
,17-18,,,,,TS(1) - ED112[1]#TS(2) - ED112[2],,,,,,
,18-19,
,19-20,
,20-21,
,21-22,
JOI,08-09,,,,,PSI(2) - BN319[2],,,,,,
,09-10,,,,,PSI(2) - BN319[2],,,,,,
,10-11,PSI(2) - BN219[1],,Engleza(2) - AN217[2],,,IOCLA(1) - EG410{2},,,PSI(2) - BN219[2],,
,11-12,PSI(2) - BN219[1],,Engleza(2) - AN217[2],,,IOCLA(1) - EG410{2},,,PSI(2) - BN219[2],,
,12-13,"PSIHOINVENTICA (c), lector Beatrice BALGIU (AN030)[2]"TS(1) - ED112[1],,PSI(2) - BN219[1],,Engleza(2) - BN319[1],,,,,,
,13-14,"PSIHOINVENTICA (c), lector Beatrice BALGIU (AN030)[2]"TS(1) - ED112[1],,PSI(2) - BN219[1],,Engleza(2) - BN319[1],,,,,,
,14-15,IOCLA(1) - EG103{1},IOCLA(1) - EG410{2},,,,,,,Germana(2) - AN213[1],,
,15-16,IOCLA(1) - EG103{1},IOCLA(1) - EG410{2},,,,,,,Germana(2) - AN213[1],,
,16-17,Engleza(2) - BN319[2],,,,,,,,,,
,17-18,Engleza(2) - BN319[2],,,,,,,,,,
,18-19,"MATEMATICA 4 (c), Prof franceza (A04Leu)",,,,,,IOCLA(1) - EG103[1]{1},,,,
,19-20,"MATEMATICA 4 (c), Prof franceza (A04Leu)",,,,,,IOCLA(1) - EG103[1]{1},,,,
,20-21,
,21-22,
VINERI,08-09,"INTRODUCERE IN ORGANIZAREA CALCULATOARELOR SI LIMBAJE DE ASAMBLARE (c), Prof. V. LUNGU (EC105)"
,09-10,"INTRODUCERE IN ORGANIZAREA CALCULATOARELOR SI LIMBAJE DE ASAMBLARE (c), Prof. V. LUNGU (EC105)"
,10-11,"INTRODUCERE IN ORGANIZAREA CALCULATOARELOR SI LIMBAJE DE ASAMBLARE (c), Prof. V. LUNGU (EC105)"
,11-12,
,12-13,EEA(1) - ED313[1]{1},EEA(1) - ED313[2]{2},,,AA(1) - EG209,,,,IOCLA(1) - EG305{1},IOCLA(1) - EG410{2},
,13-14,EEA(1) - ED313[1]{1},EEA(1) - ED313[2]{2},,,AA(1) - EG209,,,,IOCLA(1) - EG305{1},IOCLA(1) - EG410{2},
,14-15,AA(1) - EG209,,EEA(1) - ED313[1]{1},EEA(1) - ED313[2]{2},,,,,POO(1) - EG105,,
,15-16,AA(1) - EG209,,EEA(1) - ED313[1]{1},EEA(1) - ED313[2]{2},,,,,POO(1) - EG105,,
,16-17,,,,,,,,,AA(1) - EG209,,
,17-18,,,,,,,,,AA(1) - EG209,,
,18-19,,,,,,,,,,IOCLA(1) - EG410{2},
,19-20,,,,,,,,,,IOCLA(1) - EG410{2},
,20-21,
,21-22,
E
